type,name,amount,rate,duration,category,fixed_float,float_share,repricing_bucket,deposit_beta,stability,convexity
liability,Wholesale 2401,-1024322.26,0.0267,24,WHOLESALE,float,0.71,1-3y,,,
liability,Core Checking 2402,-1627252.19,0.0021,0,DEPOSITS,float,1.0,<1m,0.22,core,
liability,Noncore Checking 2403,-2580245.46,0.0114,0,DEPOSITS,float,1.0,<1m,0.37,noncore,
liability,Wholesale 2404,-1384795.58,0.0484,16,WHOLESALE,float,0.38,<1m,,,
liability,Core Checking 2405,-1632727.65,0.0067,0,DEPOSITS,float,1.0,<1m,0.17,core,
liability,Core Checking 2406,-4705417.6,0.0177,0,DEPOSITS,float,1.0,<1m,0.35,core,
liability,Noncore Checking 2407,-592524.36,0.0052,0,DEPOSITS,float,1.0,<1m,0.61,noncore,
liability,Core Checking 2408,-3784310.99,0.006,0,DEPOSITS,float,1.0,<1m,0.67,core,
liability,Noncore Checking 2409,-2888095.7,0.002,0,DEPOSITS,float,1.0,<1m,0.29,noncore,
liability,Core Checking 2410,-4615406.82,0.0053,0,DEPOSITS,float,1.0,<1m,0.1,core,
liability,Core Checking 2411,-4564374.55,0.014,0,DEPOSITS,float,1.0,<1m,0.51,core,
liability,Core Checking 2412,-3729100.76,0.0097,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Wholesale 2413,-2238462.83,0.0256,34,WHOLESALE,fixed,0.0,5+y,,,
liability,Noncore Checking 2414,-4488749.26,0.0153,0,DEPOSITS,float,1.0,<1m,0.44,noncore,
liability,Noncore Checking 2415,-1846540.23,0.0114,0,DEPOSITS,float,1.0,<1m,0.27,noncore,
liability,Wholesale 2416,-2668033.31,0.0266,6,WHOLESALE,float,0.81,1-3y,,,
liability,Core Checking 2417,-1774829.16,0.016,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Noncore Checking 2418,-2684902.65,0.0145,0,DEPOSITS,float,1.0,<1m,0.61,noncore,
liability,Core Checking 2419,-2998971.37,0.0039,0,DEPOSITS,float,1.0,<1m,0.4,core,
liability,Core Checking 2420,-1561536.45,0.0133,0,DEPOSITS,float,1.0,<1m,0.65,core,
liability,Noncore Checking 2421,-2422142.83,0.0169,0,DEPOSITS,float,1.0,<1m,0.49,noncore,
liability,Core Checking 2422,-2148785.65,0.0081,0,DEPOSITS,float,1.0,<1m,0.64,core,
liability,Core Checking 2423,-4566368.57,0.0029,0,DEPOSITS,float,1.0,<1m,0.22,core,
liability,Noncore Checking 2424,-786124.26,0.002,0,DEPOSITS,float,1.0,<1m,0.6,noncore,
liability,Core Checking 2425,-4276323.1,0.0102,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Noncore Checking 2426,-1650419.96,0.0149,0,DEPOSITS,float,1.0,<1m,0.38,noncore,
liability,Wholesale 2427,-2876968.02,0.0431,34,WHOLESALE,float,0.98,1-3y,,,
liability,Core Checking 2428,-592736.0,0.0019,0,DEPOSITS,float,1.0,<1m,0.57,core,
liability,Core Checking 2429,-2281921.93,0.0054,0,DEPOSITS,float,1.0,<1m,0.59,core,
liability,Noncore Checking 2430,-4132680.72,0.01,0,DEPOSITS,float,1.0,<1m,0.51,noncore,
liability,Wholesale 2431,-2123937.73,0.0425,20,WHOLESALE,fixed,0.0,3-5y,,,
liability,Core Checking 2432,-1758923.5,0.0178,0,DEPOSITS,float,1.0,<1m,0.33,core,
liability,Wholesale 2433,-2413866.01,0.0165,33,WHOLESALE,float,0.42,5+y,,,
liability,Noncore Checking 2434,-2028713.6,0.0155,0,DEPOSITS,float,1.0,<1m,0.3,noncore,
liability,Core Checking 2435,-2883344.17,0.0161,0,DEPOSITS,float,1.0,<1m,0.28,core,
liability,Core Checking 2436,-3415106.67,0.0095,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Wholesale 2437,-761099.21,0.0458,13,WHOLESALE,float,0.75,1-3m,,,
liability,Core Checking 2438,-1154222.66,0.0061,0,DEPOSITS,float,1.0,<1m,0.56,core,
liability,Wholesale 2439,-2948715.05,0.0428,7,WHOLESALE,fixed,0.0,1-3y,,,
liability,Core Checking 2440,-4709206.74,0.0116,0,DEPOSITS,float,1.0,<1m,0.59,core,
liability,Core Checking 2441,-3470497.56,0.0026,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Core Checking 2442,-1359966.13,0.005,0,DEPOSITS,float,1.0,<1m,0.7,core,
liability,Noncore Checking 2443,-775014.56,0.0086,0,DEPOSITS,float,1.0,<1m,0.5,noncore,
liability,Noncore Checking 2444,-4657347.99,0.0126,0,DEPOSITS,float,1.0,<1m,0.5,noncore,
liability,Core Checking 2445,-531549.59,0.0161,0,DEPOSITS,float,1.0,<1m,0.57,core,
liability,Noncore Checking 2446,-3735162.26,0.0078,0,DEPOSITS,float,1.0,<1m,0.31,noncore,
liability,Noncore Checking 2447,-4656340.98,0.0021,0,DEPOSITS,float,1.0,<1m,0.26,noncore,
liability,Core Checking 2448,-754163.27,0.0162,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Noncore Checking 2449,-1482500.64,0.0153,0,DEPOSITS,float,1.0,<1m,0.12,noncore,
liability,Core Checking 2450,-4119760.41,0.0011,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Core Checking 2451,-2657807.1,0.0135,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Core Checking 2452,-661594.4,0.0065,0,DEPOSITS,float,1.0,<1m,0.28,core,
liability,Wholesale 2453,-2824089.15,0.0417,1,WHOLESALE,fixed,0.0,5+y,,,
liability,Noncore Checking 2454,-2299316.75,0.0124,0,DEPOSITS,float,1.0,<1m,0.46,noncore,
liability,Core Checking 2455,-2060213.53,0.0169,0,DEPOSITS,float,1.0,<1m,0.13,core,
liability,Noncore Checking 2456,-3237593.26,0.0174,0,DEPOSITS,float,1.0,<1m,0.46,noncore,
liability,Noncore Checking 2457,-4375383.92,0.0045,0,DEPOSITS,float,1.0,<1m,0.11,noncore,
liability,Core Checking 2458,-732483.09,0.0024,0,DEPOSITS,float,1.0,<1m,0.2,core,
liability,Core Checking 2459,-3666970.28,0.0025,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Wholesale 2460,-590787.47,0.0366,29,WHOLESALE,fixed,0.0,1-3y,,,
liability,Noncore Checking 2461,-1588208.93,0.0022,0,DEPOSITS,float,1.0,<1m,0.68,noncore,
liability,Core Checking 2462,-4108221.52,0.0078,0,DEPOSITS,float,1.0,<1m,0.3,core,
liability,Core Checking 2463,-2996575.61,0.0157,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Noncore Checking 2464,-3556159.85,0.0111,0,DEPOSITS,float,1.0,<1m,0.41,noncore,
liability,Noncore Checking 2465,-2123931.35,0.0138,0,DEPOSITS,float,1.0,<1m,0.17,noncore,
liability,Wholesale 2466,-1392581.07,0.0403,3,WHOLESALE,fixed,0.0,3-5y,,,
liability,Wholesale 2467,-1935186.93,0.0412,30,WHOLESALE,float,0.41,1-3y,,,
liability,Wholesale 2468,-2727605.97,0.0407,22,WHOLESALE,float,0.91,5+y,,,
liability,Noncore Checking 2469,-1799307.42,0.0048,0,DEPOSITS,float,1.0,<1m,0.54,noncore,
liability,Wholesale 2470,-2980131.83,0.0257,19,WHOLESALE,float,0.43,5+y,,,
liability,Core Checking 2471,-1747192.96,0.0055,0,DEPOSITS,float,1.0,<1m,0.47,core,
liability,Noncore Checking 2472,-3865958.98,0.019,0,DEPOSITS,float,1.0,<1m,0.31,noncore,
liability,Noncore Checking 2473,-4956244.04,0.008,0,DEPOSITS,float,1.0,<1m,0.21,noncore,
liability,Noncore Checking 2474,-4084192.36,0.0027,0,DEPOSITS,float,1.0,<1m,0.53,noncore,
liability,Core Checking 2475,-4459587.24,0.0151,0,DEPOSITS,float,1.0,<1m,0.28,core,
liability,Core Checking 2476,-4135134.83,0.0097,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Core Checking 2477,-1356325.35,0.0181,0,DEPOSITS,float,1.0,<1m,0.58,core,
liability,Noncore Checking 2478,-1908773.84,0.0118,0,DEPOSITS,float,1.0,<1m,0.23,noncore,
liability,Core Checking 2479,-3835359.04,0.0083,0,DEPOSITS,float,1.0,<1m,0.45,core,
liability,Core Checking 2480,-2214010.34,0.0154,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 2481,-2557954.24,0.0087,0,DEPOSITS,float,1.0,<1m,0.59,core,
liability,Noncore Checking 2482,-2016779.89,0.002,0,DEPOSITS,float,1.0,<1m,0.67,noncore,
liability,Core Checking 2483,-3932453.01,0.0173,0,DEPOSITS,float,1.0,<1m,0.38,core,
liability,Core Checking 2484,-1102733.02,0.0193,0,DEPOSITS,float,1.0,<1m,0.18,core,
liability,Noncore Checking 2485,-1403070.07,0.0065,0,DEPOSITS,float,1.0,<1m,0.15,noncore,
liability,Noncore Checking 2486,-1541471.49,0.0177,0,DEPOSITS,float,1.0,<1m,0.16,noncore,
liability,Core Checking 2487,-823398.19,0.0179,0,DEPOSITS,float,1.0,<1m,0.32,core,
liability,Core Checking 2488,-1024150.23,0.013,0,DEPOSITS,float,1.0,<1m,0.44,core,
liability,Core Checking 2489,-1963844.73,0.0157,0,DEPOSITS,float,1.0,<1m,0.54,core,
liability,Core Checking 2490,-4969253.31,0.0025,0,DEPOSITS,float,1.0,<1m,0.39,core,
liability,Wholesale 2491,-2944421.8,0.0203,36,WHOLESALE,float,0.8,5+y,,,
liability,Noncore Checking 2492,-4275597.77,0.0082,0,DEPOSITS,float,1.0,<1m,0.48,noncore,
liability,Noncore Checking 2493,-4947178.14,0.0019,0,DEPOSITS,float,1.0,<1m,0.41,noncore,
liability,Core Checking 2494,-541831.49,0.0136,0,DEPOSITS,float,1.0,<1m,0.7,core,
liability,Noncore Checking 2495,-3182337.99,0.0117,0,DEPOSITS,float,1.0,<1m,0.68,noncore,
liability,Core Checking 2496,-1848993.44,0.0122,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 2497,-4345345.15,0.0123,0,DEPOSITS,float,1.0,<1m,0.41,core,
liability,Core Checking 2498,-4278570.04,0.0039,0,DEPOSITS,float,1.0,<1m,0.28,core,
liability,Wholesale 2499,-459226.43,0.0245,29,WHOLESALE,fixed,0.0,6-12m,,,
liability,Core Checking 2500,-4730938.16,0.0114,0,DEPOSITS,float,1.0,<1m,0.13,core,
liability,Noncore Checking 2501,-4138625.58,0.0114,0,DEPOSITS,float,1.0,<1m,0.22,noncore,
liability,Wholesale 2502,-741377.61,0.0341,26,WHOLESALE,fixed,0.0,6-12m,,,
liability,Wholesale 2503,-441621.46,0.0344,25,WHOLESALE,fixed,0.0,3-6m,,,
liability,Core Checking 2504,-1327688.96,0.0142,0,DEPOSITS,float,1.0,<1m,0.12,core,
liability,Noncore Checking 2505,-4148837.76,0.0049,0,DEPOSITS,float,1.0,<1m,0.64,noncore,
liability,Noncore Checking 2506,-2945852.39,0.0165,0,DEPOSITS,float,1.0,<1m,0.56,noncore,
liability,Wholesale 2507,-1809134.98,0.0441,22,WHOLESALE,fixed,0.0,1-3y,,,
liability,Core Checking 2508,-2413670.2,0.0169,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Noncore Checking 2509,-4728539.18,0.0165,0,DEPOSITS,float,1.0,<1m,0.5,noncore,
liability,Noncore Checking 2510,-622877.1,0.0132,0,DEPOSITS,float,1.0,<1m,0.16,noncore,
liability,Wholesale 2511,-1241579.93,0.0457,12,WHOLESALE,float,0.38,1-3m,,,
liability,Wholesale 2512,-2358698.33,0.0353,18,WHOLESALE,float,0.44,3-5y,,,
liability,Core Checking 2513,-3262827.81,0.0123,0,DEPOSITS,float,1.0,<1m,0.42,core,
liability,Core Checking 2514,-2556672.17,0.0181,0,DEPOSITS,float,1.0,<1m,0.44,core,
liability,Wholesale 2515,-1448776.83,0.0267,12,WHOLESALE,float,0.43,6-12m,,,
liability,Core Checking 2516,-544055.56,0.0099,0,DEPOSITS,float,1.0,<1m,0.12,core,
liability,Core Checking 2517,-4488011.57,0.0153,0,DEPOSITS,float,1.0,<1m,0.55,core,
liability,Core Checking 2518,-3679106.31,0.0021,0,DEPOSITS,float,1.0,<1m,0.7,core,
liability,Noncore Checking 2519,-892927.06,0.0165,0,DEPOSITS,float,1.0,<1m,0.55,noncore,
liability,Noncore Checking 2520,-4432787.2,0.0049,0,DEPOSITS,float,1.0,<1m,0.64,noncore,
liability,Core Checking 2521,-4828049.3,0.0152,0,DEPOSITS,float,1.0,<1m,0.41,core,
liability,Core Checking 2522,-4692672.92,0.0033,0,DEPOSITS,float,1.0,<1m,0.39,core,
liability,Noncore Checking 2523,-1305395.82,0.0198,0,DEPOSITS,float,1.0,<1m,0.43,noncore,
liability,Core Checking 2524,-1089620.21,0.012,0,DEPOSITS,float,1.0,<1m,0.68,core,
liability,Core Checking 2525,-3913115.41,0.0066,0,DEPOSITS,float,1.0,<1m,0.15,core,
liability,Core Checking 2526,-2576175.69,0.0096,0,DEPOSITS,float,1.0,<1m,0.14,core,
liability,Noncore Checking 2527,-790651.9,0.0071,0,DEPOSITS,float,1.0,<1m,0.38,noncore,
liability,Core Checking 2528,-1470877.17,0.0125,0,DEPOSITS,float,1.0,<1m,0.33,core,
liability,Core Checking 2529,-4527196.67,0.0086,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Core Checking 2530,-3805715.82,0.019,0,DEPOSITS,float,1.0,<1m,0.22,core,
liability,Core Checking 2531,-4111751.31,0.0074,0,DEPOSITS,float,1.0,<1m,0.25,core,
liability,Core Checking 2532,-3933120.74,0.0063,0,DEPOSITS,float,1.0,<1m,0.14,core,
liability,Noncore Checking 2533,-2123911.52,0.0145,0,DEPOSITS,float,1.0,<1m,0.16,noncore,
liability,Wholesale 2534,-2121892.5,0.0296,22,WHOLESALE,float,0.94,5+y,,,
liability,Wholesale 2535,-1234291.23,0.0218,16,WHOLESALE,fixed,0.0,3-6m,,,
liability,Noncore Checking 2536,-3068949.83,0.0176,0,DEPOSITS,float,1.0,<1m,0.14,noncore,
liability,Core Checking 2537,-2692059.11,0.0109,0,DEPOSITS,float,1.0,<1m,0.41,core,
liability,Wholesale 2538,-2665350.06,0.0328,32,WHOLESALE,fixed,0.0,3-6m,,,
liability,Noncore Checking 2539,-3011925.78,0.0066,0,DEPOSITS,float,1.0,<1m,0.48,noncore,
liability,Noncore Checking 2540,-3354860.7,0.0047,0,DEPOSITS,float,1.0,<1m,0.26,noncore,
liability,Core Checking 2541,-4507818.24,0.0199,0,DEPOSITS,float,1.0,<1m,0.38,core,
liability,Core Checking 2542,-4366582.8,0.0157,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Core Checking 2543,-2647189.66,0.011,0,DEPOSITS,float,1.0,<1m,0.17,core,
liability,Noncore Checking 2544,-1433866.6,0.016,0,DEPOSITS,float,1.0,<1m,0.58,noncore,
liability,Core Checking 2545,-2383709.6,0.0069,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Core Checking 2546,-3378457.25,0.0072,0,DEPOSITS,float,1.0,<1m,0.42,core,
liability,Core Checking 2547,-3454462.06,0.006,0,DEPOSITS,float,1.0,<1m,0.19,core,
liability,Noncore Checking 2548,-731150.18,0.0191,0,DEPOSITS,float,1.0,<1m,0.68,noncore,
liability,Core Checking 2549,-3523789.43,0.0112,0,DEPOSITS,float,1.0,<1m,0.58,core,
liability,Core Checking 2550,-2918708.09,0.0011,0,DEPOSITS,float,1.0,<1m,0.69,core,
liability,Core Checking 2551,-4711998.13,0.014,0,DEPOSITS,float,1.0,<1m,0.57,core,
liability,Noncore Checking 2552,-595695.39,0.0176,0,DEPOSITS,float,1.0,<1m,0.24,noncore,
liability,Core Checking 2553,-4515694.71,0.006,0,DEPOSITS,float,1.0,<1m,0.25,core,
liability,Core Checking 2554,-2742811.77,0.0189,0,DEPOSITS,float,1.0,<1m,0.53,core,
liability,Noncore Checking 2555,-1060016.71,0.0188,0,DEPOSITS,float,1.0,<1m,0.28,noncore,
liability,Noncore Checking 2556,-3748171.2,0.0012,0,DEPOSITS,float,1.0,<1m,0.4,noncore,
liability,Core Checking 2557,-3695714.35,0.0057,0,DEPOSITS,float,1.0,<1m,0.32,core,
liability,Core Checking 2558,-1040137.39,0.0129,0,DEPOSITS,float,1.0,<1m,0.23,core,
liability,Noncore Checking 2559,-1340227.41,0.0157,0,DEPOSITS,float,1.0,<1m,0.45,noncore,
liability,Noncore Checking 2560,-3061960.42,0.0066,0,DEPOSITS,float,1.0,<1m,0.36,noncore,
liability,Core Checking 2561,-1464609.6,0.0027,0,DEPOSITS,float,1.0,<1m,0.34,core,
liability,Core Checking 2562,-3119760.01,0.0165,0,DEPOSITS,float,1.0,<1m,0.19,core,
liability,Core Checking 2563,-4971377.57,0.0132,0,DEPOSITS,float,1.0,<1m,0.55,core,
liability,Core Checking 2564,-2830301.36,0.0161,0,DEPOSITS,float,1.0,<1m,0.53,core,
liability,Wholesale 2565,-497121.26,0.0488,13,WHOLESALE,float,0.56,5+y,,,
liability,Noncore Checking 2566,-2760125.16,0.0088,0,DEPOSITS,float,1.0,<1m,0.16,noncore,
liability,Core Checking 2567,-4238343.13,0.0111,0,DEPOSITS,float,1.0,<1m,0.34,core,
liability,Noncore Checking 2568,-1226133.78,0.002,0,DEPOSITS,float,1.0,<1m,0.3,noncore,
liability,Wholesale 2569,-1708344.73,0.0339,7,WHOLESALE,fixed,0.0,1-3m,,,
liability,Core Checking 2570,-3304902.51,0.013,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Core Checking 2571,-3962995.51,0.0103,0,DEPOSITS,float,1.0,<1m,0.66,core,
liability,Noncore Checking 2572,-4545203.57,0.0065,0,DEPOSITS,float,1.0,<1m,0.43,noncore,
liability,Noncore Checking 2573,-3196656.14,0.0126,0,DEPOSITS,float,1.0,<1m,0.25,noncore,
liability,Noncore Checking 2574,-2040156.03,0.003,0,DEPOSITS,float,1.0,<1m,0.66,noncore,
liability,Core Checking 2575,-3532528.1,0.0056,0,DEPOSITS,float,1.0,<1m,0.68,core,
liability,Noncore Checking 2576,-956660.61,0.0117,0,DEPOSITS,float,1.0,<1m,0.67,noncore,
liability,Core Checking 2577,-2467822.42,0.009,0,DEPOSITS,float,1.0,<1m,0.49,core,
liability,Noncore Checking 2578,-3501950.28,0.0147,0,DEPOSITS,float,1.0,<1m,0.14,noncore,
liability,Core Checking 2579,-4277616.78,0.0083,0,DEPOSITS,float,1.0,<1m,0.33,core,
liability,Core Checking 2580,-2103581.31,0.0185,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 2581,-2571530.93,0.0064,0,DEPOSITS,float,1.0,<1m,0.69,core,
liability,Noncore Checking 2582,-2806386.37,0.0038,0,DEPOSITS,float,1.0,<1m,0.48,noncore,
liability,Noncore Checking 2583,-707576.82,0.0169,0,DEPOSITS,float,1.0,<1m,0.18,noncore,
liability,Noncore Checking 2584,-644134.2,0.0183,0,DEPOSITS,float,1.0,<1m,0.56,noncore,
liability,Core Checking 2585,-3763373.25,0.0019,0,DEPOSITS,float,1.0,<1m,0.64,core,
liability,Wholesale 2586,-1802574.97,0.0187,24,WHOLESALE,fixed,0.0,6-12m,,,
liability,Core Checking 2587,-2031329.76,0.019,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Noncore Checking 2588,-4841205.95,0.0141,0,DEPOSITS,float,1.0,<1m,0.36,noncore,
liability,Noncore Checking 2589,-4948220.49,0.004,0,DEPOSITS,float,1.0,<1m,0.26,noncore,
liability,Noncore Checking 2590,-4507171.13,0.0049,0,DEPOSITS,float,1.0,<1m,0.57,noncore,
liability,Core Checking 2591,-4847702.82,0.0113,0,DEPOSITS,float,1.0,<1m,0.25,core,
liability,Core Checking 2592,-672868.49,0.0155,0,DEPOSITS,float,1.0,<1m,0.58,core,
liability,Noncore Checking 2593,-3677676.81,0.0082,0,DEPOSITS,float,1.0,<1m,0.3,noncore,
liability,Core Checking 2594,-3954106.77,0.0075,0,DEPOSITS,float,1.0,<1m,0.59,core,
liability,Noncore Checking 2595,-1882121.08,0.0189,0,DEPOSITS,float,1.0,<1m,0.47,noncore,
liability,Core Checking 2596,-2767822.3,0.0111,0,DEPOSITS,float,1.0,<1m,0.19,core,
liability,Core Checking 2597,-2462893.32,0.015,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Core Checking 2598,-3606350.18,0.0138,0,DEPOSITS,float,1.0,<1m,0.12,core,
liability,Wholesale 2599,-1354441.1,0.0208,10,WHOLESALE,float,0.36,<1m,,,
liability,Core Checking 2600,-4582767.47,0.0133,0,DEPOSITS,float,1.0,<1m,0.28,core,
liability,Noncore Checking 2601,-4019371.01,0.0027,0,DEPOSITS,float,1.0,<1m,0.31,noncore,
liability,Noncore Checking 2602,-641493.33,0.0196,0,DEPOSITS,float,1.0,<1m,0.57,noncore,
liability,Core Checking 2603,-4432801.62,0.008,0,DEPOSITS,float,1.0,<1m,0.27,core,
liability,Core Checking 2604,-1304466.37,0.0155,0,DEPOSITS,float,1.0,<1m,0.3,core,
liability,Core Checking 2605,-4023838.96,0.0178,0,DEPOSITS,float,1.0,<1m,0.69,core,
liability,Noncore Checking 2606,-3403832.95,0.0026,0,DEPOSITS,float,1.0,<1m,0.39,noncore,
liability,Core Checking 2607,-1341867.86,0.0162,0,DEPOSITS,float,1.0,<1m,0.39,core,
liability,Core Checking 2608,-3492417.19,0.0033,0,DEPOSITS,float,1.0,<1m,0.44,core,
liability,Core Checking 2609,-4710443.38,0.0149,0,DEPOSITS,float,1.0,<1m,0.46,core,
liability,Noncore Checking 2610,-3034852.98,0.0135,0,DEPOSITS,float,1.0,<1m,0.13,noncore,
liability,Core Checking 2611,-1514349.46,0.0171,0,DEPOSITS,float,1.0,<1m,0.14,core,
liability,Core Checking 2612,-1241657.64,0.0197,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Core Checking 2613,-2833126.18,0.0096,0,DEPOSITS,float,1.0,<1m,0.69,core,
liability,Wholesale 2614,-2935442.78,0.0263,31,WHOLESALE,fixed,0.0,<1m,,,
liability,Core Checking 2615,-3150822.34,0.0189,0,DEPOSITS,float,1.0,<1m,0.28,core,
liability,Core Checking 2616,-1638276.02,0.0091,0,DEPOSITS,float,1.0,<1m,0.63,core,
liability,Noncore Checking 2617,-594474.07,0.0193,0,DEPOSITS,float,1.0,<1m,0.56,noncore,
liability,Noncore Checking 2618,-1009012.65,0.0091,0,DEPOSITS,float,1.0,<1m,0.19,noncore,
liability,Core Checking 2619,-2850004.67,0.0041,0,DEPOSITS,float,1.0,<1m,0.37,core,
liability,Core Checking 2620,-3843545.64,0.0084,0,DEPOSITS,float,1.0,<1m,0.16,core,
liability,Core Checking 2621,-4280096.58,0.0183,0,DEPOSITS,float,1.0,<1m,0.46,core,
liability,Noncore Checking 2622,-986335.19,0.0052,0,DEPOSITS,float,1.0,<1m,0.37,noncore,
liability,Core Checking 2623,-2024550.24,0.0041,0,DEPOSITS,float,1.0,<1m,0.64,core,
liability,Core Checking 2624,-979705.81,0.008,0,DEPOSITS,float,1.0,<1m,0.38,core,
liability,Noncore Checking 2625,-3000450.38,0.0093,0,DEPOSITS,float,1.0,<1m,0.51,noncore,
liability,Core Checking 2626,-1772811.82,0.0126,0,DEPOSITS,float,1.0,<1m,0.23,core,
liability,Noncore Checking 2627,-816803.06,0.008,0,DEPOSITS,float,1.0,<1m,0.13,noncore,
liability,Core Checking 2628,-1744265.69,0.0197,0,DEPOSITS,float,1.0,<1m,0.42,core,
liability,Core Checking 2629,-4530350.78,0.0024,0,DEPOSITS,float,1.0,<1m,0.44,core,
liability,Noncore Checking 2630,-4935886.8,0.0171,0,DEPOSITS,float,1.0,<1m,0.48,noncore,
liability,Core Checking 2631,-2029540.63,0.0092,0,DEPOSITS,float,1.0,<1m,0.33,core,
liability,Noncore Checking 2632,-2493096.32,0.0044,0,DEPOSITS,float,1.0,<1m,0.29,noncore,
liability,Core Checking 2633,-3093647.42,0.0056,0,DEPOSITS,float,1.0,<1m,0.3,core,
liability,Core Checking 2634,-3112562.49,0.0111,0,DEPOSITS,float,1.0,<1m,0.23,core,
liability,Wholesale 2635,-2511748.89,0.0265,34,WHOLESALE,fixed,0.0,3-5y,,,
liability,Core Checking 2636,-4139355.14,0.0096,0,DEPOSITS,float,1.0,<1m,0.64,core,
liability,Wholesale 2637,-1670917.92,0.0344,18,WHOLESALE,float,0.44,6-12m,,,
liability,Noncore Checking 2638,-4072876.23,0.0027,0,DEPOSITS,float,1.0,<1m,0.14,noncore,
liability,Core Checking 2639,-1495035.83,0.0052,0,DEPOSITS,float,1.0,<1m,0.32,core,
liability,Core Checking 2640,-3057564.73,0.0138,0,DEPOSITS,float,1.0,<1m,0.27,core,
liability,Noncore Checking 2641,-2407756.63,0.0116,0,DEPOSITS,float,1.0,<1m,0.56,noncore,
liability,Core Checking 2642,-1743064.09,0.0011,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Core Checking 2643,-1919493.28,0.0126,0,DEPOSITS,float,1.0,<1m,0.56,core,
liability,Core Checking 2644,-911793.53,0.0182,0,DEPOSITS,float,1.0,<1m,0.47,core,
liability,Noncore Checking 2645,-1422192.32,0.0022,0,DEPOSITS,float,1.0,<1m,0.48,noncore,
liability,Noncore Checking 2646,-987231.1,0.0159,0,DEPOSITS,float,1.0,<1m,0.49,noncore,
liability,Core Checking 2647,-3863096.42,0.0137,0,DEPOSITS,float,1.0,<1m,0.46,core,
liability,Wholesale 2648,-2210274.47,0.0259,34,WHOLESALE,float,0.82,3-5y,,,
liability,Core Checking 2649,-4019273.57,0.0067,0,DEPOSITS,float,1.0,<1m,0.18,core,
liability,Noncore Checking 2650,-2726911.19,0.0112,0,DEPOSITS,float,1.0,<1m,0.37,noncore,
liability,Wholesale 2651,-2790305.76,0.0405,11,WHOLESALE,fixed,0.0,6-12m,,,
liability,Core Checking 2652,-1443354.87,0.0086,0,DEPOSITS,float,1.0,<1m,0.49,core,
liability,Core Checking 2653,-2170106.61,0.0161,0,DEPOSITS,float,1.0,<1m,0.29,core,
liability,Core Checking 2654,-3912580.2,0.0077,0,DEPOSITS,float,1.0,<1m,0.69,core,
liability,Core Checking 2655,-4188330.11,0.0169,0,DEPOSITS,float,1.0,<1m,0.29,core,
liability,Core Checking 2656,-898809.16,0.0125,0,DEPOSITS,float,1.0,<1m,0.32,core,
liability,Wholesale 2657,-1659405.94,0.0374,17,WHOLESALE,fixed,0.0,1-3m,,,
liability,Core Checking 2658,-1268283.08,0.0174,0,DEPOSITS,float,1.0,<1m,0.13,core,
liability,Core Checking 2659,-4582927.2,0.0079,0,DEPOSITS,float,1.0,<1m,0.35,core,
liability,Core Checking 2660,-766611.18,0.0184,0,DEPOSITS,float,1.0,<1m,0.24,core,
liability,Noncore Checking 2661,-4762051.46,0.0032,0,DEPOSITS,float,1.0,<1m,0.21,noncore,
liability,Noncore Checking 2662,-4468914.87,0.0025,0,DEPOSITS,float,1.0,<1m,0.61,noncore,
liability,Core Checking 2663,-2975503.91,0.0127,0,DEPOSITS,float,1.0,<1m,0.11,core,
liability,Noncore Checking 2664,-3977997.4,0.0024,0,DEPOSITS,float,1.0,<1m,0.44,noncore,
liability,Noncore Checking 2665,-3342385.63,0.0164,0,DEPOSITS,float,1.0,<1m,0.13,noncore,
liability,Core Checking 2666,-4825111.24,0.0144,0,DEPOSITS,float,1.0,<1m,0.21,core,
