type,name,amount,rate,duration,category,fixed_float,float_share,repricing_bucket,deposit_beta,stability,convexity
liability,Noncore Checking 305,-4461020.51,0.0079,0,DEPOSITS,float,1.0,<1m,0.31,noncore,
liability,Core Checking 306,-4615859.8,0.0134,0,DEPOSITS,float,1.0,<1m,0.46,core,
liability,Core Checking 307,-2384826.03,0.0118,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Core Checking 308,-2919271.54,0.0158,0,DEPOSITS,float,1.0,<1m,0.34,core,
liability,Noncore Checking 309,-1121630.69,0.0059,0,DEPOSITS,float,1.0,<1m,0.27,noncore,
liability,Core Checking 310,-866776.81,0.009,0,DEPOSITS,float,1.0,<1m,0.69,core,
liability,Noncore Checking 311,-3346833.95,0.0157,0,DEPOSITS,float,1.0,<1m,0.64,noncore,
liability,Wholesale 312,-243434.3,0.0192,31,WHOLESALE,float,0.84,3-5y,,,
liability,Core Checking 313,-4412564.58,0.0168,0,DEPOSITS,float,1.0,<1m,0.11,core,
liability,Core Checking 314,-828566.18,0.0108,0,DEPOSITS,float,1.0,<1m,0.42,core,
liability,Core Checking 315,-2400614.09,0.0034,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Core Checking 316,-1820263.51,0.0074,0,DEPOSITS,float,1.0,<1m,0.59,core,
liability,Core Checking 317,-3239408.48,0.003,0,DEPOSITS,float,1.0,<1m,0.53,core,
liability,Core Checking 318,-4643256.69,0.019,0,DEPOSITS,float,1.0,<1m,0.65,core,
liability,Noncore Checking 319,-3833138.66,0.0093,0,DEPOSITS,float,1.0,<1m,0.55,noncore,
liability,Noncore Checking 320,-3800494.11,0.0148,0,DEPOSITS,float,1.0,<1m,0.45,noncore,
liability,Noncore Checking 321,-2792182.94,0.0039,0,DEPOSITS,float,1.0,<1m,0.1,noncore,
liability,Noncore Checking 322,-3532581.91,0.0096,0,DEPOSITS,float,1.0,<1m,0.29,noncore,
liability,Core Checking 323,-3751399.34,0.0063,0,DEPOSITS,float,1.0,<1m,0.56,core,
liability,Core Checking 324,-2719820.6,0.0019,0,DEPOSITS,float,1.0,<1m,0.41,core,
liability,Core Checking 325,-2787025.51,0.0186,0,DEPOSITS,float,1.0,<1m,0.27,core,
liability,Core Checking 326,-3907850.96,0.0191,0,DEPOSITS,float,1.0,<1m,0.13,core,
liability,Wholesale 327,-2670675.66,0.0406,21,WHOLESALE,float,0.66,<1m,,,
liability,Core Checking 328,-1245166.42,0.0065,0,DEPOSITS,float,1.0,<1m,0.39,core,
liability,Core Checking 329,-1261943.47,0.0188,0,DEPOSITS,float,1.0,<1m,0.26,core,
liability,Noncore Checking 330,-977537.54,0.0054,0,DEPOSITS,float,1.0,<1m,0.27,noncore,
liability,Core Checking 331,-2984735.49,0.0107,0,DEPOSITS,float,1.0,<1m,0.2,core,
liability,Noncore Checking 332,-678852.68,0.0179,0,DEPOSITS,float,1.0,<1m,0.42,noncore,
liability,Core Checking 333,-2697646.53,0.0166,0,DEPOSITS,float,1.0,<1m,0.32,core,
liability,Core Checking 334,-4765458.98,0.0091,0,DEPOSITS,float,1.0,<1m,0.37,core,
liability,Core Checking 335,-2542322.2,0.0184,0,DEPOSITS,float,1.0,<1m,0.53,core,
liability,Wholesale 336,-535833.65,0.0461,9,WHOLESALE,float,0.48,3-6m,,,
liability,Noncore Checking 337,-1024081.88,0.0077,0,DEPOSITS,float,1.0,<1m,0.15,noncore,
liability,Noncore Checking 338,-3773127.16,0.0072,0,DEPOSITS,float,1.0,<1m,0.4,noncore,
liability,Core Checking 339,-3337807.74,0.0107,0,DEPOSITS,float,1.0,<1m,0.57,core,
liability,Noncore Checking 340,-1916644.66,0.0186,0,DEPOSITS,float,1.0,<1m,0.36,noncore,
liability,Wholesale 341,-2423752.72,0.0261,1,WHOLESALE,fixed,0.0,1-3m,,,
liability,Core Checking 342,-2192940.76,0.0189,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Core Checking 343,-1181448.98,0.0165,0,DEPOSITS,float,1.0,<1m,0.54,core,
liability,Core Checking 344,-1393578.36,0.0176,0,DEPOSITS,float,1.0,<1m,0.67,core,
liability,Wholesale 345,-2298448.73,0.0151,32,WHOLESALE,fixed,0.0,1-3y,,,
liability,Noncore Checking 346,-3694957.3,0.0017,0,DEPOSITS,float,1.0,<1m,0.51,noncore,
liability,Noncore Checking 347,-3339618.73,0.0055,0,DEPOSITS,float,1.0,<1m,0.31,noncore,
liability,Core Checking 348,-4794508.5,0.0177,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Wholesale 349,-2070332.25,0.0322,35,WHOLESALE,float,0.72,6-12m,,,
liability,Core Checking 350,-1485187.38,0.0193,0,DEPOSITS,float,1.0,<1m,0.64,core,
liability,Noncore Checking 351,-2388173.12,0.0095,0,DEPOSITS,float,1.0,<1m,0.25,noncore,
liability,Core Checking 352,-1292874.98,0.0192,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Core Checking 353,-2291401.89,0.0034,0,DEPOSITS,float,1.0,<1m,0.63,core,
liability,Noncore Checking 354,-4388041.52,0.0124,0,DEPOSITS,float,1.0,<1m,0.51,noncore,
liability,Core Checking 355,-1705657.39,0.0051,0,DEPOSITS,float,1.0,<1m,0.61,core,
liability,Core Checking 356,-3030157.9,0.0071,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Core Checking 357,-4140637.45,0.0091,0,DEPOSITS,float,1.0,<1m,0.26,core,
liability,Core Checking 358,-2684774.27,0.0052,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Core Checking 359,-2514363.56,0.0052,0,DEPOSITS,float,1.0,<1m,0.63,core,
liability,Core Checking 360,-4007984.01,0.0031,0,DEPOSITS,float,1.0,<1m,0.68,core,
liability,Noncore Checking 361,-1081469.0,0.0113,0,DEPOSITS,float,1.0,<1m,0.67,noncore,
liability,Core Checking 362,-2206346.58,0.0158,0,DEPOSITS,float,1.0,<1m,0.3,core,
liability,Core Checking 363,-3947058.23,0.0022,0,DEPOSITS,float,1.0,<1m,0.13,core,
liability,Core Checking 364,-2909626.98,0.0197,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Core Checking 365,-3730192.27,0.0065,0,DEPOSITS,float,1.0,<1m,0.2,core,
liability,Core Checking 366,-2360278.76,0.0115,0,DEPOSITS,float,1.0,<1m,0.25,core,
liability,Core Checking 367,-4304668.83,0.0153,0,DEPOSITS,float,1.0,<1m,0.42,core,
liability,Core Checking 368,-4061045.58,0.0018,0,DEPOSITS,float,1.0,<1m,0.27,core,
liability,Core Checking 369,-3341999.77,0.0141,0,DEPOSITS,float,1.0,<1m,0.12,core,
liability,Noncore Checking 370,-4158481.29,0.0082,0,DEPOSITS,float,1.0,<1m,0.34,noncore,
liability,Noncore Checking 371,-4444797.39,0.0174,0,DEPOSITS,float,1.0,<1m,0.15,noncore,
liability,Core Checking 372,-3665701.59,0.0149,0,DEPOSITS,float,1.0,<1m,0.11,core,
liability,Noncore Checking 373,-2937640.79,0.0185,0,DEPOSITS,float,1.0,<1m,0.16,noncore,
liability,Noncore Checking 374,-2260057.55,0.0168,0,DEPOSITS,float,1.0,<1m,0.62,noncore,
liability,Noncore Checking 375,-2413187.19,0.0151,0,DEPOSITS,float,1.0,<1m,0.28,noncore,
liability,Core Checking 376,-948556.48,0.0194,0,DEPOSITS,float,1.0,<1m,0.45,core,
liability,Core Checking 377,-2432905.57,0.0052,0,DEPOSITS,float,1.0,<1m,0.34,core,
liability,Core Checking 378,-1779903.43,0.0144,0,DEPOSITS,float,1.0,<1m,0.4,core,
liability,Core Checking 379,-4969192.8,0.0148,0,DEPOSITS,float,1.0,<1m,0.67,core,
liability,Noncore Checking 380,-3715604.3,0.0096,0,DEPOSITS,float,1.0,<1m,0.45,noncore,
liability,Core Checking 381,-3970426.06,0.0095,0,DEPOSITS,float,1.0,<1m,0.39,core,
liability,Core Checking 382,-1897744.19,0.0037,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Core Checking 383,-3023984.4,0.0049,0,DEPOSITS,float,1.0,<1m,0.67,core,
liability,Noncore Checking 384,-877499.5,0.0087,0,DEPOSITS,float,1.0,<1m,0.6,noncore,
liability,Core Checking 385,-4278425.04,0.0155,0,DEPOSITS,float,1.0,<1m,0.14,core,
liability,Core Checking 386,-2353363.62,0.0151,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Core Checking 387,-3600489.2,0.0124,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 388,-1441508.8,0.0117,0,DEPOSITS,float,1.0,<1m,0.39,core,
liability,Core Checking 389,-4817638.78,0.0055,0,DEPOSITS,float,1.0,<1m,0.38,core,
liability,Core Checking 390,-2996632.6,0.0151,0,DEPOSITS,float,1.0,<1m,0.54,core,
liability,Wholesale 391,-1391965.67,0.0177,1,WHOLESALE,fixed,0.0,1-3m,,,
liability,Core Checking 392,-1046649.59,0.0047,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 393,-4484762.75,0.0104,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Core Checking 394,-1129394.25,0.0176,0,DEPOSITS,float,1.0,<1m,0.35,core,
liability,Core Checking 395,-1029124.75,0.0199,0,DEPOSITS,float,1.0,<1m,0.53,core,
liability,Wholesale 396,-959101.37,0.0263,11,WHOLESALE,float,0.69,1-3m,,,
liability,Core Checking 397,-3582607.44,0.0163,0,DEPOSITS,float,1.0,<1m,0.67,core,
liability,Core Checking 398,-3220330.02,0.01,0,DEPOSITS,float,1.0,<1m,0.23,core,
liability,Core Checking 399,-3860439.08,0.0199,0,DEPOSITS,float,1.0,<1m,0.66,core,
liability,Core Checking 400,-3717866.43,0.01,0,DEPOSITS,float,1.0,<1m,0.29,core,
liability,Core Checking 401,-2617220.46,0.0199,0,DEPOSITS,float,1.0,<1m,0.1,core,
liability,Noncore Checking 402,-1396704.37,0.0028,0,DEPOSITS,float,1.0,<1m,0.38,noncore,
liability,Core Checking 403,-3312377.44,0.0123,0,DEPOSITS,float,1.0,<1m,0.14,core,
liability,Noncore Checking 404,-4475044.33,0.0076,0,DEPOSITS,float,1.0,<1m,0.11,noncore,
liability,Core Checking 405,-1778844.09,0.0183,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Noncore Checking 406,-2152736.61,0.0156,0,DEPOSITS,float,1.0,<1m,0.66,noncore,
liability,Noncore Checking 407,-3387197.1,0.0048,0,DEPOSITS,float,1.0,<1m,0.46,noncore,
liability,Core Checking 408,-1473986.61,0.0044,0,DEPOSITS,float,1.0,<1m,0.44,core,
liability,Core Checking 409,-2850430.11,0.0133,0,DEPOSITS,float,1.0,<1m,0.33,core,
liability,Noncore Checking 410,-4340300.99,0.0125,0,DEPOSITS,float,1.0,<1m,0.68,noncore,
liability,Noncore Checking 411,-3271492.37,0.0183,0,DEPOSITS,float,1.0,<1m,0.23,noncore,
liability,Core Checking 412,-1543239.66,0.0051,0,DEPOSITS,float,1.0,<1m,0.66,core,
liability,Noncore Checking 413,-1144999.99,0.01,0,DEPOSITS,float,1.0,<1m,0.1,noncore,
liability,Core Checking 414,-4864289.31,0.0036,0,DEPOSITS,float,1.0,<1m,0.58,core,
liability,Core Checking 415,-2622600.85,0.0067,0,DEPOSITS,float,1.0,<1m,0.56,core,
liability,Core Checking 416,-2269609.97,0.0157,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Core Checking 417,-4273922.42,0.007,0,DEPOSITS,float,1.0,<1m,0.15,core,
liability,Noncore Checking 418,-1462547.15,0.0042,0,DEPOSITS,float,1.0,<1m,0.48,noncore,
liability,Core Checking 419,-1142978.0,0.0093,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Noncore Checking 420,-1627425.68,0.0033,0,DEPOSITS,float,1.0,<1m,0.64,noncore,
liability,Noncore Checking 421,-1301055.84,0.0175,0,DEPOSITS,float,1.0,<1m,0.61,noncore,
liability,Noncore Checking 422,-2056962.01,0.0091,0,DEPOSITS,float,1.0,<1m,0.47,noncore,
liability,Wholesale 423,-2777697.35,0.0217,1,WHOLESALE,float,0.43,1-3m,,,
liability,Core Checking 424,-2867011.68,0.0011,0,DEPOSITS,float,1.0,<1m,0.29,core,
liability,Core Checking 425,-2159903.42,0.0058,0,DEPOSITS,float,1.0,<1m,0.65,core,
liability,Noncore Checking 426,-650876.86,0.0062,0,DEPOSITS,float,1.0,<1m,0.39,noncore,
liability,Core Checking 427,-3629745.84,0.0058,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Wholesale 428,-2505311.98,0.0452,30,WHOLESALE,float,1.0,6-12m,,,
liability,Core Checking 429,-3874711.99,0.0133,0,DEPOSITS,float,1.0,<1m,0.43,core,
liability,Core Checking 430,-2162902.37,0.0126,0,DEPOSITS,float,1.0,<1m,0.53,core,
liability,Noncore Checking 431,-1296084.53,0.0172,0,DEPOSITS,float,1.0,<1m,0.15,noncore,
liability,Noncore Checking 432,-1037420.44,0.0094,0,DEPOSITS,float,1.0,<1m,0.53,noncore,
liability,Core Checking 433,-4360506.37,0.0063,0,DEPOSITS,float,1.0,<1m,0.61,core,
liability,Noncore Checking 434,-3818541.34,0.0073,0,DEPOSITS,float,1.0,<1m,0.5,noncore,
liability,Wholesale 435,-2713662.12,0.0209,26,WHOLESALE,float,0.66,6-12m,,,
liability,Noncore Checking 436,-3513385.29,0.0022,0,DEPOSITS,float,1.0,<1m,0.6,noncore,
liability,Core Checking 437,-3780306.8,0.0026,0,DEPOSITS,float,1.0,<1m,0.37,core,
liability,Core Checking 438,-1394075.31,0.0106,0,DEPOSITS,float,1.0,<1m,0.2,core,
liability,Noncore Checking 439,-4270368.64,0.0011,0,DEPOSITS,float,1.0,<1m,0.26,noncore,
liability,Core Checking 440,-2036536.21,0.0118,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Noncore Checking 441,-2583524.17,0.0032,0,DEPOSITS,float,1.0,<1m,0.15,noncore,
liability,Noncore Checking 442,-1335465.0,0.0122,0,DEPOSITS,float,1.0,<1m,0.68,noncore,
liability,Noncore Checking 443,-4049315.05,0.0051,0,DEPOSITS,float,1.0,<1m,0.32,noncore,
liability,Core Checking 444,-3759245.45,0.0057,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Noncore Checking 445,-4556656.39,0.0046,0,DEPOSITS,float,1.0,<1m,0.55,noncore,
liability,Core Checking 446,-740008.87,0.0144,0,DEPOSITS,float,1.0,<1m,0.21,core,
liability,Core Checking 447,-1919934.41,0.0053,0,DEPOSITS,float,1.0,<1m,0.21,core,
liability,Wholesale 448,-695913.84,0.0253,32,WHOLESALE,float,0.49,3-6m,,,
liability,Noncore Checking 449,-2069866.39,0.0132,0,DEPOSITS,float,1.0,<1m,0.37,noncore,
liability,Noncore Checking 450,-4242786.99,0.0017,0,DEPOSITS,float,1.0,<1m,0.6,noncore,
liability,Core Checking 451,-2920769.53,0.005,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Core Checking 452,-4149087.45,0.0161,0,DEPOSITS,float,1.0,<1m,0.22,core,
liability,Noncore Checking 453,-2766943.63,0.0168,0,DEPOSITS,float,1.0,<1m,0.58,noncore,
liability,Core Checking 454,-3980340.48,0.0059,0,DEPOSITS,float,1.0,<1m,0.38,core,
liability,Core Checking 455,-1018841.84,0.0135,0,DEPOSITS,float,1.0,<1m,0.21,core,
liability,Core Checking 456,-3140693.43,0.0081,0,DEPOSITS,float,1.0,<1m,0.33,core,
liability,Noncore Checking 457,-652324.04,0.0143,0,DEPOSITS,float,1.0,<1m,0.48,noncore,
liability,Wholesale 458,-222115.25,0.0297,7,WHOLESALE,float,0.54,1-3m,,,
liability,Wholesale 459,-1057571.76,0.0313,2,WHOLESALE,fixed,0.0,6-12m,,,
liability,Noncore Checking 460,-2554005.54,0.0119,0,DEPOSITS,float,1.0,<1m,0.36,noncore,
liability,Core Checking 461,-4253433.85,0.0058,0,DEPOSITS,float,1.0,<1m,0.32,core,
liability,Core Checking 462,-3553501.29,0.0067,0,DEPOSITS,float,1.0,<1m,0.68,core,
liability,Wholesale 463,-2336884.38,0.0465,27,WHOLESALE,fixed,0.0,6-12m,,,
liability,Noncore Checking 464,-4792918.73,0.0086,0,DEPOSITS,float,1.0,<1m,0.12,noncore,
liability,Core Checking 465,-4650591.19,0.0178,0,DEPOSITS,float,1.0,<1m,0.68,core,
liability,Wholesale 466,-755694.0,0.049,9,WHOLESALE,fixed,0.0,3-5y,,,
liability,Core Checking 467,-4819609.84,0.0194,0,DEPOSITS,float,1.0,<1m,0.29,core,
liability,Noncore Checking 468,-4106703.31,0.0097,0,DEPOSITS,float,1.0,<1m,0.2,noncore,
liability,Core Checking 469,-1163709.54,0.0178,0,DEPOSITS,float,1.0,<1m,0.28,core,
liability,Core Checking 470,-1562826.12,0.0049,0,DEPOSITS,float,1.0,<1m,0.15,core,
liability,Core Checking 471,-3581211.09,0.0171,0,DEPOSITS,float,1.0,<1m,0.32,core,
liability,Core Checking 472,-2051203.38,0.0099,0,DEPOSITS,float,1.0,<1m,0.51,core,
liability,Noncore Checking 473,-4607748.71,0.0137,0,DEPOSITS,float,1.0,<1m,0.6,noncore,
liability,Noncore Checking 474,-3933752.78,0.0028,0,DEPOSITS,float,1.0,<1m,0.18,noncore,
liability,Noncore Checking 475,-1100868.21,0.0157,0,DEPOSITS,float,1.0,<1m,0.64,noncore,
liability,Noncore Checking 476,-3786674.48,0.0091,0,DEPOSITS,float,1.0,<1m,0.34,noncore,
liability,Core Checking 477,-2697391.98,0.0151,0,DEPOSITS,float,1.0,<1m,0.45,core,
liability,Core Checking 478,-3238350.51,0.0156,0,DEPOSITS,float,1.0,<1m,0.32,core,
liability,Core Checking 479,-4204571.64,0.0126,0,DEPOSITS,float,1.0,<1m,0.55,core,
liability,Wholesale 480,-2007616.35,0.0198,3,WHOLESALE,fixed,0.0,1-3m,,,
liability,Core Checking 481,-917826.59,0.0083,0,DEPOSITS,float,1.0,<1m,0.21,core,
liability,Core Checking 482,-1899914.33,0.0138,0,DEPOSITS,float,1.0,<1m,0.39,core,
liability,Core Checking 483,-4797576.82,0.0044,0,DEPOSITS,float,1.0,<1m,0.34,core,
liability,Core Checking 484,-978937.5,0.0163,0,DEPOSITS,float,1.0,<1m,0.31,core,
liability,Noncore Checking 485,-3451408.72,0.0087,0,DEPOSITS,float,1.0,<1m,0.58,noncore,
liability,Core Checking 486,-1079327.8,0.0106,0,DEPOSITS,float,1.0,<1m,0.51,core,
liability,Core Checking 487,-3442177.56,0.0137,0,DEPOSITS,float,1.0,<1m,0.35,core,
liability,Core Checking 488,-2412415.41,0.0151,0,DEPOSITS,float,1.0,<1m,0.17,core,
liability,Noncore Checking 489,-4586948.91,0.0105,0,DEPOSITS,float,1.0,<1m,0.57,noncore,
liability,Noncore Checking 490,-4298757.83,0.0195,0,DEPOSITS,float,1.0,<1m,0.17,noncore,
liability,Core Checking 491,-2408293.06,0.0154,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 492,-531305.28,0.019,0,DEPOSITS,float,1.0,<1m,0.52,core,
liability,Core Checking 493,-2817033.29,0.0127,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 494,-2591434.28,0.0018,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 495,-725330.8,0.0124,0,DEPOSITS,float,1.0,<1m,0.32,core,
liability,Core Checking 496,-3537483.27,0.0156,0,DEPOSITS,float,1.0,<1m,0.11,core,
liability,Core Checking 497,-1819578.59,0.0089,0,DEPOSITS,float,1.0,<1m,0.37,core,
liability,Core Checking 498,-660267.84,0.0031,0,DEPOSITS,float,1.0,<1m,0.54,core,
liability,Core Checking 499,-2282965.56,0.0043,0,DEPOSITS,float,1.0,<1m,0.42,core,
liability,Core Checking 500,-1150899.43,0.0104,0,DEPOSITS,float,1.0,<1m,0.64,core,
liability,Core Checking 501,-2561138.95,0.0127,0,DEPOSITS,float,1.0,<1m,0.65,core,
liability,Wholesale 502,-2810345.68,0.0437,21,WHOLESALE,float,0.33,3-6m,,,
liability,Core Checking 503,-3242090.71,0.0148,0,DEPOSITS,float,1.0,<1m,0.59,core,
liability,Core Checking 504,-2806845.26,0.0148,0,DEPOSITS,float,1.0,<1m,0.3,core,
liability,Noncore Checking 505,-1858936.89,0.0086,0,DEPOSITS,float,1.0,<1m,0.21,noncore,
liability,Noncore Checking 506,-3747172.81,0.0151,0,DEPOSITS,float,1.0,<1m,0.15,noncore,
liability,Wholesale 507,-2902448.14,0.0428,33,WHOLESALE,float,1.0,1-3y,,,
liability,Wholesale 508,-882506.73,0.043,14,WHOLESALE,float,0.7,5+y,,,
liability,Wholesale 509,-969402.91,0.0391,18,WHOLESALE,fixed,0.0,1-3y,,,
liability,Noncore Checking 510,-3220801.56,0.0183,0,DEPOSITS,float,1.0,<1m,0.51,noncore,
liability,Core Checking 511,-2332322.56,0.0014,0,DEPOSITS,float,1.0,<1m,0.35,core,
liability,Core Checking 512,-1701739.76,0.0124,0,DEPOSITS,float,1.0,<1m,0.69,core,
liability,Core Checking 513,-1495956.58,0.0013,0,DEPOSITS,float,1.0,<1m,0.29,core,
liability,Core Checking 514,-1795240.9,0.0145,0,DEPOSITS,float,1.0,<1m,0.6,core,
liability,Noncore Checking 515,-3356476.98,0.0072,0,DEPOSITS,float,1.0,<1m,0.33,noncore,
liability,Wholesale 516,-235188.23,0.0269,10,WHOLESALE,float,0.88,6-12m,,,
liability,Wholesale 517,-1597129.01,0.0336,25,WHOLESALE,fixed,0.0,3-6m,,,
liability,Core Checking 518,-3473143.23,0.0119,0,DEPOSITS,float,1.0,<1m,0.15,core,
liability,Core Checking 519,-4932262.4,0.0026,0,DEPOSITS,float,1.0,<1m,0.55,core,
liability,Core Checking 520,-1868147.29,0.0153,0,DEPOSITS,float,1.0,<1m,0.37,core,
liability,Core Checking 521,-1201552.24,0.0121,0,DEPOSITS,float,1.0,<1m,0.47,core,
liability,Noncore Checking 522,-2369268.48,0.0155,0,DEPOSITS,float,1.0,<1m,0.55,noncore,
liability,Core Checking 523,-3848234.09,0.0198,0,DEPOSITS,float,1.0,<1m,0.33,core,
liability,Core Checking 524,-2202929.8,0.019,0,DEPOSITS,float,1.0,<1m,0.17,core,
liability,Core Checking 525,-1450873.27,0.0031,0,DEPOSITS,float,1.0,<1m,0.27,core,
liability,Wholesale 526,-2347248.99,0.0495,23,WHOLESALE,float,0.69,5+y,,,
liability,Core Checking 527,-4552065.08,0.0063,0,DEPOSITS,float,1.0,<1m,0.56,core,
liability,Noncore Checking 528,-3489055.6,0.0141,0,DEPOSITS,float,1.0,<1m,0.48,noncore,
liability,Noncore Checking 529,-2760371.01,0.0111,0,DEPOSITS,float,1.0,<1m,0.24,noncore,
liability,Core Checking 530,-3905726.83,0.0064,0,DEPOSITS,float,1.0,<1m,0.65,core,
liability,Core Checking 531,-4430038.54,0.0086,0,DEPOSITS,float,1.0,<1m,0.1,core,
liability,Noncore Checking 532,-3933207.07,0.0135,0,DEPOSITS,float,1.0,<1m,0.51,noncore,
liability,Core Checking 533,-3110710.23,0.0089,0,DEPOSITS,float,1.0,<1m,0.35,core,
liability,Core Checking 534,-630684.49,0.0053,0,DEPOSITS,float,1.0,<1m,0.47,core,
liability,Core Checking 535,-862276.17,0.0118,0,DEPOSITS,float,1.0,<1m,0.35,core,
liability,Core Checking 536,-3244156.28,0.0042,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Noncore Checking 537,-4783307.36,0.0014,0,DEPOSITS,float,1.0,<1m,0.46,noncore,
liability,Noncore Checking 538,-2252027.23,0.0107,0,DEPOSITS,float,1.0,<1m,0.22,noncore,
liability,Wholesale 539,-1481752.91,0.0403,12,WHOLESALE,fixed,0.0,6-12m,,,
liability,Wholesale 540,-2779879.92,0.0263,2,WHOLESALE,float,0.35,1-3m,,,
liability,Noncore Checking 541,-2566368.17,0.014,0,DEPOSITS,float,1.0,<1m,0.37,noncore,
liability,Core Checking 542,-1295950.52,0.0098,0,DEPOSITS,float,1.0,<1m,0.48,core,
liability,Noncore Checking 543,-4270439.53,0.0176,0,DEPOSITS,float,1.0,<1m,0.65,noncore,
liability,Core Checking 544,-3749208.18,0.0023,0,DEPOSITS,float,1.0,<1m,0.55,core,
liability,Noncore Checking 545,-2328560.18,0.0109,0,DEPOSITS,float,1.0,<1m,0.38,noncore,
liability,Core Checking 546,-4023692.29,0.0192,0,DEPOSITS,float,1.0,<1m,0.63,core,
liability,Core Checking 547,-3721076.83,0.0125,0,DEPOSITS,float,1.0,<1m,0.69,core,
liability,Noncore Checking 548,-2473345.04,0.0167,0,DEPOSITS,float,1.0,<1m,0.14,noncore,
liability,Noncore Checking 549,-4227384.83,0.0148,0,DEPOSITS,float,1.0,<1m,0.12,noncore,
liability,Core Checking 550,-4673254.56,0.013,0,DEPOSITS,float,1.0,<1m,0.36,core,
liability,Noncore Checking 551,-966303.55,0.0171,0,DEPOSITS,float,1.0,<1m,0.55,noncore,
liability,Noncore Checking 552,-4062283.44,0.0147,0,DEPOSITS,float,1.0,<1m,0.32,noncore,
liability,Noncore Checking 553,-1138775.45,0.0056,0,DEPOSITS,float,1.0,<1m,0.39,noncore,
liability,Core Checking 554,-1985115.58,0.0142,0,DEPOSITS,float,1.0,<1m,0.37,core,
liability,Noncore Checking 555,-3886261.13,0.0154,0,DEPOSITS,float,1.0,<1m,0.31,noncore,
liability,Noncore Checking 556,-1987975.46,0.0096,0,DEPOSITS,float,1.0,<1m,0.25,noncore,
liability,Core Checking 557,-660850.89,0.0037,0,DEPOSITS,float,1.0,<1m,0.41,core,
liability,Core Checking 558,-4460767.67,0.0117,0,DEPOSITS,float,1.0,<1m,0.53,core,
liability,Core Checking 559,-3721265.07,0.0118,0,DEPOSITS,float,1.0,<1m,0.28,core,
liability,Noncore Checking 560,-3529754.21,0.0039,0,DEPOSITS,float,1.0,<1m,0.58,noncore,
liability,Core Checking 561,-3233522.4,0.0173,0,DEPOSITS,float,1.0,<1m,0.25,core,
liability,Core Checking 562,-4329136.18,0.0121,0,DEPOSITS,float,1.0,<1m,0.19,core,
liability,Core Checking 563,-2138728.08,0.0107,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 564,-2646384.51,0.0181,0,DEPOSITS,float,1.0,<1m,0.68,core,
liability,Noncore Checking 565,-3142109.42,0.0105,0,DEPOSITS,float,1.0,<1m,0.41,noncore,
liability,Core Checking 566,-4667370.36,0.0133,0,DEPOSITS,float,1.0,<1m,0.62,core,
liability,Core Checking 567,-2677992.91,0.0082,0,DEPOSITS,float,1.0,<1m,0.5,core,
liability,Core Checking 568,-1511713.29,0.0049,0,DEPOSITS,float,1.0,<1m,0.19,core,
liability,Noncore Checking 569,-3779428.19,0.0033,0,DEPOSITS,float,1.0,<1m,0.22,noncore,
liability,Core Checking 570,-3062335.96,0.0131,0,DEPOSITS,float,1.0,<1m,0.11,core,
